"z","Y","std"
0.2115,1,0.2052
-0.8758,0,0.2409
-0.4961,1,0.2295
0.1524,1,0.2059
-1.3346,0,0.2923
-0.5596,0,0.2282
0.2763,1,0.2046
-0.7863,0,0.2343
-0.7249,0,0.231
-0.3128,0,0.2391
-0.1552,1,0.2519
-0.1846,1,0.2137
0.1761,1,0.2056
-0.8791,0,0.2411
-1.1119,0,0.2654
-0.5596,0,0.2282
-0.7013,0,0.2301
0.1481,1,0.206
-0.4448,1,0.2314
-0.4947,0,0.2295
0.0619,1,0.2716
0.0567,1,0.2075
-0.7766,0,0.2337
-0.4961,0,0.2295
-0.0773,1,0.2588
-0.2739,1,0.242
-1.4732,0,0.3279
-0.0805,1,0.2585
-0.0958,1,0.2571
0.2224,1,0.2051
-2.4521,0,0.3705
0.4629,1,0.2045
-0.6541,0,0.2287
-1.2761,0,0.3262
0.6641,1,0.2072
-0.8375,1,0.2378
0.2938,1,0.2045
-0.8743,0,0.2407
0.1395,1,0.2061
-0.3427,0,0.2371
0.2703,1,0.2047
-0.774,0,0.2335
-0.6991,0,0.23
-0.2234,1,0.2151
-0.4826,0,0.2263
0.3828,1,0.2043
0.2572,1,0.2048
-0.1236,1,0.2119
-0.3389,0,0.2373
-0.2248,1,0.2151
-0.2923,1,0.2176
0.6847,1,0.2077
-0.0495,1,0.2099
-1.7349,0,0.34
-0.2964,1,0.2403
-0.3935,0,0.234
-1.1935,0,0.2751
-0.288,0,0.2174
-0.4511,0,0.2311
0.5137,1,0.2049
-0.0907,1,0.2109
0.6057,1,0.2061
-1.3239,0,0.3265
0.4224,1,0.2043
0.1136,1,0.2065
0.3978,1,0.2043
0.3219,1,0.2044
0.9649,1,0.219
-0.2118,1,0.247
-0.4232,1,0.2324
-0.7289,0,0.2312
-0.299,0,0.2179
-1.0534,0,0.2587
0.1928,1,0.2054
-0.2159,1,0.2467
-1.5353,0,0.3287
-0.9864,0,0.2514
-0.2451,1,0.2443
-1.0673,0,0.2603
-0.4809,1,0.23
-0.2703,1,0.2168
0.1851,1,0.2055
0.8047,1,0.2114
-0.4468,0,0.2313
-0.0715,1,0.2104
0.3105,1,0.2045
-0.8349,0,0.2376
-0.0868,1,0.2108
-0.9346,0,0.2462
0.2353,1,0.205
-0.3406,1,0.2372
-0.6949,0,0.2298
0.9368,1,0.2174
-1.1785,0,0.2733
0.2554,1,0.2048
-1.1164,0,0.2659
-0.5497,0,0.2283
0.2099,1,0.2052
-0.0406,1,0.2096
-0.6366,0,0.2284
0.3554,1,0.2043
-0.737,0,0.2316
-1.6594,0,0.3308
-0.0237,1,0.2092
-0.6194,1,0.2282
-0.6048,0,0.2281
0.5989,1,0.2059
0.4291,1,0.2043
-0.4733,1,0.2303
-0.1863,1,0.2492
-0.3033,1,0.2398
0.3921,1,0.2043
-0.6011,0,0.2281
-0.283,1,0.2172
0.1698,1,0.2057
-2.2938,0,0.3551
-1.0467,0,0.2579
-0.676,0,0.2293
-0.0272,1,0.2093
-1.16,0,0.2711
-0.5427,0,0.2284
-0.0673,1,0.2103
-0.8206,0,0.2365
0.0267,1,0.2683
-0.2574,0,0.2433
-0.0104,1,0.2089
0.0805,1,0.2071
-0.6086,0,0.2281
-0.0583,1,0.2605
-1.425,1,0.3273
-0.494,0,0.2296
0.4373,1,0.2044
-0.1963,1,0.2483
-0.6484,0,0.2286
-1.0515,0,0.2585
-0.0608,1,0.2101
-1.2233,0,0.2787
-0.2508,0,0.216
-1.0728,0,0.2609
-0.8961,0,0.2426
-0.3387,1,0.2374
-1.0588,0,0.2593
0.7895,1,0.2108
-0.4499,1,0.2312
-0.8388,0,0.2379
-0.1559,1,0.2128
0.0057,1,0.2664
-0.0172,1,0.2643
-0.6152,1,0.2282
0.3872,1,0.2043
-0.0148,1,0.209
-0.7823,0,0.234
-0.4737,0,0.2302
-0.3981,0,0.2337
-0.2603,0,0.2431
0.5037,1,0.2048
0.0068,1,0.2085
-0.0181,1,0.2642
-0.18,1,0.2136
-0.7866,0,0.2343
-0.1909,1,0.2488
-1.107,0,0.2648
0.3707,1,0.2043
0.2402,1,0.2049
-0.8162,1,0.2362
-0.1409,1,0.2124
-0.2446,1,0.2443
-0.4756,0,0.2302
-0.8822,0,0.2414
-0.0137,1,0.209
0.3953,1,0.2043
0.0482,1,0.2077
-1.4728,0,0.3279
-0.1801,1,0.2497
-0.7434,1,0.2319
-1.0733,0,0.2609
-0.1158,1,0.2116
0.2482,1,0.2049
-0.5296,0,0.2287
-0.009,1,0.2089
-0.9414,0,0.2468
0.2387,1,0.2049
-0.8476,0,0.2386
-0.4233,1,0.2324
-0.3688,0,0.2354
-1.0977,0,0.2637
-0.4676,1,0.2255
-0.4854,0,0.2298
0.1504,1,0.206
-0.5948,1,0.2281
-1.4295,0,0.3274
-0.8556,0,0.2392
-2.3693,0,0.3605
-0.5141,1,0.229
-0.6974,1,0.2299
-0.0769,1,0.2106
-0.3947,0,0.2339
-1.2852,0,0.2862
-0.0802,1,0.2107
-0.721,0,0.2308
0.0498,1,0.2076
-1.655,0,0.3307
0.1232,1,0.2064
-0.0692,1,0.2104
-0.9941,0,0.2522
0.7538,1,0.2096
-0.2699,0,0.2423
1.0937,1,0.2278
0.3074,1,0.2045
0.4284,1,0.2043
-0.8661,0,0.24
-0.2594,0,0.2164
-0.9154,1,0.2444
0.1372,1,0.2061
0.2187,1,0.2051
-1.1422,0,0.269
-1.3823,0,0.2981
0.113,1,0.2065
-0.2007,1,0.2143
0.4692,1,0.2045
0.4695,1,0.2045
-0.7199,0,0.2308
0.0704,1,0.2073
-0.5368,0,0.2294
-0.9576,0,0.2484
-0.8951,0,0.2425
0.1872,1,0.2055
0.157,1,0.2059
-0.707,0,0.2303
-0.013,1,0.209
-0.3127,1,0.2184
0.0135,1,0.2084
-0.1215,1,0.2118
-0.6997,0,0.23
-0.6643,0,0.2289
-0.4455,0,0.2314
-0.7492,1,0.2322
0.11,1,0.2066
0.6628,1,0.2072
0.2797,1,0.2046
0.3489,1,0.2043
0.3462,1,0.2043
-0.6122,1,0.2281
0.6127,1,0.2062
-1.2548,0,0.3261
-1.5485,0,0.3289
-0.0142,1,0.209
-0.3641,0,0.2206
-0.1235,1,0.2119
-0.8047,0,0.2354
-1.878,0,0.336
-0.0424,1,0.2097
0.6437,1,0.2068
0.3898,1,0.2043
-0.9828,0,0.251
0.3749,1,0.2043
-0.5277,0,0.2287
0.0588,1,0.2075
-0.2587,1,0.2432
-0.8659,0,0.24
-0.0204,1,0.2092
-0.4359,0,0.2318
-0.7466,0,0.232
-0.2247,1,0.2459
0.9492,1,0.2181
-0.188,1,0.2139
-1.0187,0,0.2548
-0.3502,0,0.2366
-0.1303,1,0.254
-0.3128,1,0.2391
-1.3663,0,0.2961
-0.9245,0,0.2452
-0.0442,1,0.2097
-1.2458,0,0.2815
-0.3528,0,0.2364
-1.2832,0,0.286
-0.1876,1,0.2491
-2.4857,0,0.3705
-0.7473,0,0.2321
-0.8533,0,0.239
0.3468,1,0.2043
0.2735,1,0.2047
0.9657,1,0.219
-0.9221,0,0.245
-1.1714,0,0.2725
0.1171,1,0.2065
-0.0505,1,0.2099
-0.7314,1,0.2313
-0.3742,1,0.221
-0.4675,1,0.2305
-0.258,0,0.2163
-2.4833,0,0.3733
-0.303,1,0.2399
-0.8642,0,0.2399
-1.263,0,0.2835
-0.5393,1,0.2285
0.0883,1,0.2069
-0.8038,0,0.2354
0.1681,1,0.2057
-0.1456,1,0.2527
-0.3268,0,0.2382
-0.5233,0,0.2288
-0.1078,0,0.2114
-0.608,1,0.2338
0.1822,1,0.283
0.0537,1,0.2076
-0.3538,0,0.2364
-0.461,0,0.2307
0.02,1,0.2082
-0.5879,0,0.2281
0.2126,1,0.2052
-0.0073,1,0.2652
-0.5626,0,0.2309
-0.5058,0,0.2292
-0.1141,1,0.2116
0.0217,1,0.2082
-0.8386,0,0.2379
-1.074,0,0.261
0.5492,1,0.2052
-1.4095,0,0.3014
0.2973,1,0.2045
0.2353,1,0.205
-0.0027,1,0.2087
-0.6463,0,0.2286
-1.1268,0,0.2672
-1.1727,0,0.2726
-0.2554,0,0.2435
-0.5061,1,0.2292
-0.9982,0,0.2526
0.2999,1,0.2045
-0.9904,0,0.2518
0.3445,1,0.2043
-0.5251,0,0.2288
-0.5289,1,0.2287
0.6838,1,0.2077
-2.3878,0,0.362
0.0799,1,0.2733
-0.9104,0,0.2439
-0.232,1,0.2454
-0.4265,0,0.2322
-0.0615,1,0.2102
-0.2077,1,0.2474
-0.3453,0,0.2369
0.2773,1,0.2046
-0.242,0,0.2157
-0.8387,0,0.2379
-0.5672,0,0.2282
-0.0135,1,0.209
-0.8222,0,0.2367
0.0515,1,0.2076
-0.2501,1,0.2439
0.1351,1,0.2062
-0.2231,0,0.2461
0.0163,1,0.2083
0.073,1,0.2072
-0.833,0,0.2375
-0.7691,0,0.2332
-0.3475,1,0.2368
0.3055,1,0.2045
0.1157,1,0.2065
-0.1923,1,0.214
-2.1623,0,0.3473
-1.1624,0,0.2714
0.1004,1,0.2067
-0.8618,0,0.2397
-0.1255,1,0.2545
-1.1537,0,0.2703
-0.3141,1,0.2391
0.1196,1,0.2064
-0.3798,0,0.2348
-0.3596,0,0.2204
-0.3161,0,0.2389
0.5008,1,0.2047
0.6002,1,0.206
-0.1782,1,0.2135
-1.3994,0,0.3271
-0.4213,1,0.2325
-1.0603,0,0.2595
-0.374,1,0.2351
-0.6106,0,0.2281
0.2912,1,0.2046
-0.249,1,0.244
0.4276,1,0.2043
-1.1271,0,0.2672
0.0722,1,0.2072
-0.1672,1,0.2508
-0.7785,0,0.2338
0.2568,1,0.2048
-0.3713,0,0.2209
-1.1933,1,0.2751
-0.1633,1,0.2131
-0.9879,0,0.2516
0.056,1,0.2075
0.6183,1,0.2063
-0.4239,0,0.2324
-0.6265,1,0.2283
-0.0102,1,0.2089
-0.9064,0,0.2435
-1.1265,0,0.2671
-0.1233,1,0.2119
-0.2646,1,0.2165
-0.8678,0,0.2402
-0.3452,1,0.2369
0.0899,1,0.2069
-0.7287,0,0.2312
-0.755,0,0.2325
-0.6811,0,0.2294
-0.1246,1,0.2546
-0.1749,1,0.2501
-0.2221,0,0.2462
-0.6188,0,0.2282
-0.5675,0,0.2282
-0.1568,1,0.2129
-1.0968,0,0.2636
-0.0017,1,0.2087
-0.4802,0,0.23
-1.4169,0,0.3023
-0.291,0,0.2407
0.1779,1,0.2056
-0.163,1,0.2512
0.0332,1,0.208
0.1565,1,0.2059
-1.1963,0,0.3259
-1.1566,0,0.2707
0.1824,1,0.2055
-0.8605,0,0.2396
0.5631,1,0.2054
-0.4566,1,0.2309
-0.1013,1,0.2112
-0.0106,1,0.2089
0.3904,1,0.2043
0.0536,1,0.2076
-0.8859,0,0.2417
-0.0123,1,0.209
0.1526,1,0.2059
-0.6695,0,0.2291
-0.5391,1,0.2285
0.1182,1,0.2064
-0.6029,0,0.2281
-0.6093,0,0.2281
-0.8916,0,0.2422
-1.6518,0,0.3302
-0.4143,0,0.2329
-0.2913,0,0.2407
-0.8349,0,0.2376
0.6713,1,0.2074
-0.5264,1,0.2287
0.4309,1,0.2044
-0.3261,1,0.2382
0.0582,1,0.2075
-0.6958,0,0.2299
-0.6562,0,0.2288
-0.3754,0,0.235
-1.0199,0,0.255
-0.9318,0,0.2459
0.1471,1,0.206
0.4471,1,0.2044
0.0902,1,0.2069
0.1256,1,0.2063
-0.0124,1,0.209
0.2456,1,0.2049
-1.6332,0,0.328
-0.5652,0,0.2282
-0.635,1,0.2284
0.1389,1,0.2061
-0.4055,1,0.2333
-0.4841,0,0.2299
-0.047,1,0.2098
0.5305,1,0.205
-1.2991,0,0.3263
-0.9929,0,0.2521
0.1199,1,0.2064
-0.5682,0,0.2281
0.3423,1,0.2043
0.0235,1,0.2082
-0.4119,0,0.233
-0.7073,1,0.2303
-1.6893,0,0.3314
0.3578,1,0.2043
-0.5811,0,0.2281
-1.3198,0,0.2905
-0.4067,1,0.2332
-0.0023,1,0.2087
0.3168,1,0.2044
0.2877,1,0.2046
-0.3797,0,0.2348
0.4312,1,0.2044
0.3638,1,0.2043
-0.1369,1,0.2535
-1.1913,0,0.2748
-0.7249,0,0.231
-0.1344,1,0.2122
-0.5544,0,0.2283
-0.4843,1,0.2299
-0.0784,1,0.2106
-0.8018,0,0.2353
0.0416,1,0.2078
-0.5901,0,0.2281
0.9185,1,0.2164
-0.9857,0,0.2513
-0.3334,1,0.2377
0.7258,1,0.2088
-0.4202,0,0.2326
-0.7616,0,0.2328
-1.1066,0,0.2648
-1.3544,0,0.2947
0.3617,1,0.2043
-0.4985,0,0.2294
-0.6576,0,0.2288
-0.6152,0,0.2282
-1.1313,0,0.2677
-0.0459,1,0.2617
-0.5093,0,0.2291
-0.6027,1,0.2281
0.3626,1,0.2043
-0.0586,1,0.2101
-0.3204,0,0.2386
-0.5905,0,0.2281
-0.4316,0,0.232
0.2063,1,0.2053
-0.3945,1,0.2219
-1.1539,0,0.2704
-0.1255,1,0.2119
-0.2386,1,0.2448
-0.9459,0,0.2473
0.349,1,0.2043
0.0683,1,0.2073
-0.1235,1,0.2119
-0.197,1,0.2142
-0.8547,0,0.2391
-0.5018,1,0.2293
0.1249,1,0.2063
-0.3161,0,0.2389
-0.0228,1,0.2638
-1.21,0,0.2771
-2.6619,0,0.3897
0.6851,1,0.2077
0.5067,1,0.2048
-0.7346,0,0.2314
-1.436,0,0.3046
-0.6026,0,0.2334
1e-04,1,0.2087
0.3586,1,0.2043
-0.1284,1,0.212
0.4263,1,0.2043
0.5545,1,0.2053
-0.0503,1,0.2099
-0.0498,1,0.2099
-1.3242,0,0.3265
-0.9628,0,0.249
-0.214,1,0.2147
-0.2022,1,0.2143
0.7082,1,0.2083
-0.1178,1,0.2552
-0.7044,0,0.2302
-0.3813,0,0.2347
-0.1439,1,0.2528
0.1632,1,0.2058
-1.0067,0,0.2535
-0.4125,1,0.2329
0.0548,1,0.271
-1.2388,0,0.326
-0.1364,1,0.2535
-0.7712,0,0.2334
0.2734,1,0.2047
-1.1561,0,0.2706
0.3146,1,0.2044
-1.0668,0,0.2602
-0.2971,1,0.2178
0.0941,1,0.2068
-0.6603,1,0.2289
-0.8151,0,0.2362
-0.5892,0,0.2281
-0.0299,1,0.2094
-1.0851,1,0.2623
0.7158,1,0.2085
0.379,1,0.2043
-0.7431,0,0.2319
-0.6647,0,0.229
-0.665,0,0.229
-0.5592,0,0.2282
-1.3487,0,0.3302
-0.4682,0,0.2304
-0.0334,1,0.2095
0.0079,1,0.2085
0.1316,1,0.2062
-1.455,0,0.3277
-0.5144,1,0.229
0.1938,1,0.2054
0.5392,1,0.2051
-0.8595,1,0.2395
-0.1647,1,0.2131
0.032,1,0.208
-0.48,0,0.23
-0.6782,0,0.2293
-0.1616,1,0.213
-0.5908,0,0.2281
-0.7422,0,0.2318
-0.1551,1,0.2128
0.6555,1,0.207
-1.0996,0,0.264
-1.2533,0,0.3261
-0.4413,0,0.2316
0.1963,1,0.2054
-0.8931,0,0.2424
-0.0919,1,0.2575
0.0137,1,0.2084
-1.3062,0,0.2888
-0.5331,1,0.2291
-0.7513,0,0.2341
0.2343,1,0.205
-0.0465,1,0.2098
0.8847,1,0.2147
-0.3764,1,0.235
-0.84,0,0.238
-0.8854,1,0.2417
-0.0556,1,0.21
-0.9271,0,0.2455
-0.2416,0,0.2446
0.2107,1,0.2052
-0.5183,1,0.2289
-0.0831,1,0.2583
-0.068,1,0.2103
-0.8669,0,0.2401
-0.3965,1,0.2338
-2.0952,0,0.383
0.2923,1,0.2045
-0.4613,0,0.2307
-1.4503,0,0.3063
0.0464,1,0.2077
-0.0912,1,0.2109
-0.2811,0,0.2415
-0.2808,1,0.2415
-0.2956,0,0.2177
-0.2659,1,0.2426
-0.7656,0,0.233
-0.9216,0,0.245
-0.5822,0,0.2281
-0.1274,1,0.212
-0.2027,1,0.2478
0.2763,1,0.2046
-0.3288,1,0.2191
-1.0213,0,0.2551
-0.783,0,0.2341
-0.7189,0,0.2308
-0.1301,1,0.2121
-0.2116,1,0.247
-1.0623,0,0.2597
-1.2227,0,0.2786
-0.6185,0,0.2282
0.0019,1,0.266
-0.4229,0,0.2233
-1.2029,0,0.2762
0.1185,1,0.2064
0.0469,1,0.2077
0.5072,1,0.2048
-0.0443,1,0.2097
-0.0215,1,0.2092
-0.9221,1,0.245
0.0118,1,0.2084
-0.2799,0,0.2416
-0.0823,1,0.2107
-0.3312,1,0.2192
0.2687,1,0.2047
-0.6606,0,0.2289
-0.5267,0,0.2287
-2.5689,0,0.3789
-0.3155,0,0.2185
-1.0411,0,0.2573
-0.5618,0,0.2282
-0.9568,1,0.2484
-0.341,0,0.2372
0.0676,1,0.2073
-1.0133,0,0.2543
-0.4095,0,0.2331
-0.8966,0,0.2427
-0.9832,0,0.2511
-1.3699,0,0.2966
0.3875,1,0.2043
-0.5163,1,0.229
-0.6003,0,0.2281
-0.2411,0,0.2157
-0.3607,0,0.2359
-0.205,1,0.2476
0.0381,1,0.2079
-0.5498,0,0.2283
0.8199,1,0.2119
-0.8546,0,0.2391
-0.0488,1,0.2614
-0.32,1,0.2386
-0.2566,1,0.2434
0.7987,1,0.2111
-0.2311,1,0.2454
-0.4289,1,0.2321
0.1565,1,0.2059
-0.7009,0,0.2301
0.2651,1,0.2047
-0.2276,1,0.2152
0.3181,1,0.2044
-0.1302,1,0.2121
-0.6992,0,0.23
-0.3922,1,0.234
-1.741,0,0.3325
-0.1081,1,0.2114
-1.2855,0,0.2863
-0.723,0,0.2309
-0.274,1,0.2169
-0.3746,0,0.2351
1.1403,1,0.2316
-0.2711,0,0.2422
-0.3166,0,0.2389
-0.2392,1,0.2448
-0.1211,1,0.2118
-0.4577,1,0.225
0.3035,1,0.2045
0.1267,1,0.2777
0.1745,1,0.2056
0.1952,1,0.2054
0.443,1,0.2044
-0.53,0,0.2287
-0.4087,1,0.2331
-0.1765,1,0.25
-0.1554,1,0.2128
-0.9381,0,0.2465
-0.2819,1,0.2414
-0.6403,0,0.2285
-0.5745,0,0.2281
-0.0824,1,0.2107
-1.1884,0,0.2745
-0.3712,0,0.2209
0.0223,1,0.2082
-0.9789,0,0.2506
0.0635,1,0.2074
-0.3112,1,0.2184
-0.3089,0,0.2183
0.1053,1,0.2066
-2.1893,0,0.3487
-0.7016,0,0.2301
-0.2647,1,0.2427
-0.1911,1,0.214
-0.8599,0,0.2395
-0.6236,0,0.2282
-0.6867,0,0.2296
-0.8162,0,0.2362
-0.3104,0,0.2393
-0.4901,0,0.2297
0.2132,1,0.2052
-0.7145,0,0.2306
0.4825,1,0.2046
-0.4657,0,0.2254
-0.4267,0,0.2322
-0.3031,1,0.2398
-0.7125,0,0.2305
-1.0807,0,0.2618
-0.1257,1,0.2119
0.2519,1,0.2048
-0.2071,1,0.2474
-1.011,0,0.254
0.0596,1,0.2075
0.1532,1,0.2059
-0.0545,1,0.21
-0.0035,1,0.2655
-0.0433,1,0.2097
-0.5848,0,0.2281
-0.0897,1,0.2109
-0.4843,0,0.2299
-0.1622,1,0.213
0.9886,1,0.2204
-0.3179,1,0.2388
-0.0854,1,0.2581
0.2957,1,0.2045
0.0334,1,0.208
-0.1857,1,0.2492
-0.1716,1,0.2133
-0.0423,1,0.2097
0.4689,1,0.2045
-0.1172,1,0.2222
0.0439,1,0.2699
0.143,1,0.2061
-0.248,1,0.2441
-0.787,1,0.2343
-1.009,0,0.2538
-0.2438,0,0.2444
-0.1556,1,0.2128
-0.5208,1,0.2289
0.0086,1,0.2085
-0.3584,0,0.2361
-1.6544,0,0.3305
-1.3057,0,0.2887
0.8601,1,0.2136
-0.0369,1,0.2625
-0.3771,0,0.2349
-0.283,0,0.2413
-0.6442,0,0.2285
-1.0437,0,0.2576
-0.3792,0,0.2348
0.2407,1,0.2049
-0.7007,0,0.23
-1.1645,0,0.2716
-0.1742,0,0.2502
-0.4011,0,0.2335
0.3284,1,0.2044
0.3658,1,0.2043
0.1246,1,0.2063
-0.9617,0,0.2489
-1.3868,0,0.327
-0.7591,0,0.2327
0.3377,1,0.2043
-1.2286,0,0.2794
-1.4589,0,0.3277
-0.651,1,0.2287
-0.2608,0,0.243
0.3615,1,0.2043
-0.9783,0,0.2506
-0.8263,0,0.237
-0.7423,0,0.2318
0.1752,1,0.2056
0.3668,1,0.2043
0.5478,1,0.2052
0.0015,1,0.2087
0.7366,1,0.2091
0.5247,1,0.205
-0.8669,0,0.2401
0.0377,1,0.2079
0.2299,1,0.205
0.1641,1,0.2058
0.196,1,0.2054
-0.671,0,0.2291
-0.5754,0,0.2281
-0.3161,0,0.2389
-0.187,1,0.2138
-0.8348,0,0.2376
-0.5772,0,0.2281
0.0351,1,0.2079
-1.2471,0,0.2816
0.9509,1,0.2182
-0.3559,1,0.2202
-0.7156,0,0.2306
-0.2127,1,0.2469
-0.6891,0,0.2296
0.552,1,0.2053
0.1455,1,0.2795
-0.955,0,0.2482
-0.4935,1,0.2269
-0.6532,1,0.2287
-0.319,0,0.2387
-0.059,1,0.2101
-0.5662,0,0.2282
0.4147,1,0.2043
-0.2931,0,0.2406
-0.283,1,0.2413
-1.0177,0,0.2547
-0.2652,1,0.2427
-0.3544,1,0.2363
-0.8402,0,0.238
-0.0493,1,0.2099
-0.0042,1,0.2655
-1.0295,0,0.256
-0.2983,0,0.2402
-0.7911,0,0.2346
-0.3822,0,0.2346
-1.0092,0,0.2538
-1.253,0,0.2823
-0.3406,1,0.2372
-0.2691,1,0.2167
-0.6222,0,0.2282
0.2504,1,0.2048
-0.356,1,0.2362
0.2245,1,0.2051
-0.2567,0,0.2434
-1.2318,0,0.2798
-0.1641,1,0.2511
-0.0179,1,0.2091
0.381,1,0.2043
-0.8832,1,0.2415
-1.0367,0,0.2568
-1.1095,1,0.2651
-0.4539,0,0.231
0.1644,1,0.2058
-0.6908,1,0.2297
-0.132,1,0.2121
0.1824,1,0.2055
-0.6814,1,0.2294
0.2375,1,0.205
0.8175,1,0.2118
-0.0934,1,0.2573
-1.0374,0,0.2569
-0.0581,1,0.2101
-0.1361,1,0.2535
-0.3594,1,0.236
-0.7116,1,0.2305
0.3244,1,0.2044
1.3437,1,0.253
-0.8943,1,0.2425
-0.816,1,0.2362
-0.8162,0,0.2362
0.2149,1,0.2052
-0.8584,1,0.2394
0.2477,1,0.2049
-1.0761,0,0.2613
-0.7222,0,0.2309
-0.5438,0,0.2284
-0.2992,1,0.2179
-1.8,0,0.3339
0.2856,1,0.2046
-0.0265,1,0.2634
-0.8409,0,0.238
-0.755,0,0.2325
-1.5329,0,0.3287
-0.2243,0,0.246
0.074,1,0.2072
-1.3227,0,0.3265
-1.1121,0,0.2654
-0.6215,1,0.2282
-0.3957,1,0.2338
-1.3054,0,0.2887
0.9281,1,0.2169
-0.8997,0,0.2429
0.0791,1,0.2071
-0.9832,0,0.2511
-1.1609,0,0.2712
0.9668,1,0.2191
-1.8084,0,0.3341
-0.0516,1,0.2099
-0.2176,1,0.2149
-1.6941,0,0.3352
-0.3292,1,0.2191
0.6125,1,0.2062
0.2907,1,0.2046
-0.8543,0,0.2391
0.4287,1,0.2043
-1.2366,0,0.326
-0.3538,0,0.2364
0.8864,1,0.2148
0.2733,1,0.2047
-0.1627,1,0.2512
0.5322,1,0.205
-2.4184,0,0.3645
-0.0136,1,0.209
-1.121,1,0.2665
-0.7904,0,0.2345
0.2855,1,0.2046
-0.1076,1,0.2114
-0.9934,0,0.2521
-0.2749,1,0.2169
-0.3781,0,0.2212
0.1229,1,0.2064
-0.3684,0,0.2354
-0.7553,0,0.2325
0.3245,1,0.2044
-0.1827,1,0.2137
-0.34,0,0.2373
-0.1092,1,0.2559
0.0592,1,0.2075
0.2912,1,0.2046
-0.0797,1,0.2106
-0.046,1,0.2098
0.3375,1,0.2043
0.3035,1,0.2045
-0.2954,1,0.2404
-0.4913,0,0.2296
0.2871,1,0.2046
7e-04,1,0.2087
-0.4428,0,0.2315
-0.4933,0,0.2296
-0.1566,1,0.2129
-0.1226,1,0.2118
-0.6719,1,0.2291
-0.24,1,0.2156
-1.1859,0,0.2742
0.3167,1,0.2044
-0.0161,1,0.2091
-0.2193,1,0.2464
0.2855,1,0.2046
-0.2719,0,0.2422
-0.929,0,0.2457
0.0889,1,0.2741
-1.3612,0,0.3267
-0.6429,0,0.2285
0.3827,1,0.2043
0.1374,1,0.2061
1.1489,1,0.2324
0.3161,1,0.2044
-0.7062,0,0.2302
-0.5893,0,0.2281
-0.029,1,0.2632
-1.1189,0,0.2662
-0.4475,0,0.2245
-0.5894,0,0.2281
0.8015,1,0.2112
-0.2983,0,0.2402
-0.5274,1,0.2287
0.4324,1,0.2044
0.5825,1,0.2057
-0.2919,0,0.2176
0.4782,1,0.2046
0.0781,1,0.2071
0.3442,1,0.2043
-0.4387,1,0.2241
-0.2169,1,0.2466
-0.5037,0,0.2293
-0.0954,1,0.2572
-0.3667,1,0.2356
-1.1312,0,0.2677
-1.045,0,0.2577
-0.4856,1,0.2265
-0.3032,0,0.2398
-0.1961,1,0.2483
-0.0852,1,0.2581
-1.0716,0,0.2607
-0.6482,0,0.2286
-0.7821,0,0.234
0.2877,1,0.2046
-0.5169,1,0.2289
-0.7052,0,0.2302
0.3707,1,0.2043
0.083,1,0.207
-0.234,1,0.2452
0.7664,1,0.21
0.3295,1,0.2044
0.5413,1,0.2051
0.3293,1,0.2044
-0.503,0,0.2293
-0.5908,0,0.2281
-0.2394,1,0.2448
-0.5634,0,0.2282
-0.3993,0,0.2336
-0.41,1,0.2331
-0.3514,0,0.2365
-1.0825,0,0.262
0.3402,1,0.2043
-0.5058,0,0.2292
0.174,1,0.2056
-0.4277,1,0.2322
0.3492,1,0.2043
-0.5193,1,0.2283
-0.6597,1,0.2288
0.0775,1,0.2071
-0.3084,1,0.2395
-0.8516,1,0.2389
-1.4814,1,0.328
-0.1117,1,0.2557
0.3027,1,0.2045
-0.8059,0,0.2355
-0.3218,1,0.2385
0.4668,1,0.2045
-0.5403,1,0.2285
-0.5815,0,0.2281
-0.6374,0,0.2284
0.2312,1,0.205
-0.5881,0,0.2281
-0.5773,0,0.2318
-0.6353,0,0.2356
-1.4752,0,0.3093
0.0728,1,0.2072
-0.3972,1,0.2338
-0.6613,0,0.2289
-0.4614,0,0.2307
-0.8891,0,0.242
0.0341,1,0.208
-0.3538,1,0.2364
0.4849,1,0.2046
-0.5711,1,0.2281
-0.8822,0,0.2414
-1.4044,0,0.3007
0.2671,1,0.2047
0.9336,1,0.2172
-0.1712,1,0.2505
-0.4599,1,0.2308
-0.4741,0,0.2302
-0.8688,1,0.2403
-0.1853,1,0.2493
-0.4931,0,0.2296
-0.4175,1,0.2327
0.0707,1,0.2072
-0.0752,1,0.2105
-0.3676,1,0.2355
-0.6872,0,0.2296
0.1243,1,0.2063
-0.9913,0,0.2519
0.1766,1,0.2056
-0.6293,1,0.2283
-0.9963,0,0.2524
-0.1821,1,0.2137
-0.1527,1,0.2127
0.9292,1,0.217
-0.286,1,0.2411
-0.7841,0,0.2341
-0.5972,1,0.2281
-0.2953,0,0.2404
-0.162,1,0.2513
0.1911,1,0.2054
0.2029,1,0.2053
-0.1706,1,0.2505
-0.9544,0,0.2481
-0.0415,1,0.2621
-0.6569,0,0.2288
0.7214,1,0.2086
-0.5702,0,0.2281
-0.3335,0,0.2377
-0.1902,1,0.2139
-0.0602,1,0.2101
-0.243,0,0.2445
-0.536,0,0.2286
-0.0149,1,0.2645
-0.6454,0,0.2285
0.5279,1,0.205
-0.3633,1,0.2358
-0.2964,0,0.2178
0.0286,1,0.2081
-1.8586,0,0.3545
-0.0967,1,0.257
-0.3234,1,0.2384
-0.8248,0,0.2368
-0.6406,0,0.2285
-1.1272,0,0.3259
